Name, No. Methods, LCOM, AVCC, NOS, HBUG, HEFF, UWCS, INST, PACK, RFC, CBO, MI, CCML, NLOC, RVF, LCOM2, MAXCC, R-R, NSUB, NSUP, NCO, FOUT, DIT, CCOM, COH, S-R, Superclass, MINC, EXT, INTR, MPC, HVOL, HIER, HLTH, SIX, TCC, NQU, F-IN, MOD, LMC
"TestSet",12,0.00,1.08,48,0.42,6806.77,12,0,5,12,4,94.39,72,68,9.00,34.00,2,0.57,2,4,4,1,5,13,0.00,0.40,org.apache.commons.collections.TestCollection,126.61,0,0,0,1270.23,7,306,0.35,13,8,3,2,5
"TestSetUniqueList",16,0.93,1.50,159,1.90,70537.67,17,1,8,16,3,154.28,19,193,26.00,40.00,3,0.67,0,2,13,2,3,16,0.12,0.00,org.apache.commons.collections.list.AbstractTestList,104.76,0,0,0,5710.11,12,1189,0.25,24,3,1,1,2
"TestSetUtils",7,0.00,1.29,40,0.67,18687.87,7,0,7,7,7,161.63,11,62,18.00,7.00,3,0.67,0,2,5,6,3,3,0.00,0.00,org.apache.commons.collections.BulkTest,115.49,0,0,0,2011.25,3,417,0.00,9,2,1,1,0
"TestSetUtils$Predicate",1,0.00,1.00,3,0.01,149.45,1,0,7,1,0,135.85,0,5,1.00,1.00,1,0.00,0,0,0,0,1,0,0.00,0.00,java.lang.Object,135.85,0,0,0,41.51,0,12,0.00,1,1,0,1,0
"TestSetUtils$TestPredicatedCollection",2,0.00,1.00,6,0.09,1123.87,2,0,4,2,3,131.32,0,8,5.00,2.00,1,0.00,0,0,0,3,1,0,0.00,0.00,java.lang.Object,131.32,0,0,0,266.66,1,64,0.00,2,2,0,1,0
"TestSetUtils$TestPredicatedCollection$TestSet",3,0.00,1.00,7,0.03,300.20,3,0,4,3,0,141.29,0,11,2.00,3.00,1,0.00,0,0,0,0,1,0,0.00,0.00,java.lang.Object,141.29,0,0,0,96.40,3,31,0.00,3,3,0,1,0
"TestSetUtils$TestTypedCollection",2,0.00,1.00,6,0.09,1123.87,2,0,7,2,3,131.32,0,8,5.00,2.00,1,0.00,0,0,0,3,1,0,0.00,0.00,java.lang.Object,131.32,0,0,0,266.66,1,64,0.00,2,2,0,1,0
"TestSetUtils$TestTypedCollection$AbstractTestSet",3,0.00,1.00,7,0.03,300.20,3,0,7,3,0,141.29,0,11,2.00,3.00,1,0.00,0,0,0,0,1,0,0.00,0.00,java.lang.Object,141.29,0,0,0,96.40,3,31,0.00,3,3,0,1,0
"TestSingletonIterator",9,0.75,1.11,46,0.41,8992.28,10,1,5,9,4,169.26,12,60,9.00,18.00,2,0.80,0,4,4,3,5,2,0.33,0.00,org.apache.commons.collections.iterators.AbstractTestIterator,120.69,0,0,0,1231.68,3,295,0.43,10,5,1,1,1
"TestSingletonListIterator",9,0.75,1.22,67,0.74,38555.67,10,1,5,9,4,158.93,11,83,8.00,18.00,3,0.83,0,5,3,3,6,2,0.33,0.00,org.apache.commons.collections.iterators.AbstractTestListIterator,109.60,0,0,0,2234.75,4,475,0.48,11,6,1,1,0
"TestStaticBucketMap",5,0.00,1.00,14,0.14,2598.45,5,0,3,5,4,178.50,8,24,17.00,5.00,1,0.80,0,4,2,3,5,1,0.00,0.00,org.apache.commons.collections.map.AbstractTestMap,132.70,0,0,0,420.27,0,109,0.11,5,3,1,1,0
"TestStaticBucketMap",5,0.00,1.00,14,0.14,2598.45,5,0,3,5,4,178.50,8,24,17.00,5.00,1,0.80,0,4,2,3,5,1,0.00,0.00,org.apache.commons.collections.map.AbstractTestMap,132.70,0,0,0,420.27,0,109,0.11,5,3,1,1,0
"TestTiedMapEntry",6,0.00,1.00,35,0.40,14879.01,6,0,4,6,3,129.19,20,42,8.00,6.00,1,0.67,0,2,4,2,3,7,0.00,0.00,org.apache.commons.collections.keyvalue.AbstractTestMapEntry,115.47,0,0,0,1209.70,1,269,0.19,6,2,1,1,0
"TestTransformedBag",5,0.00,1.20,24,0.33,10297.55,5,0,4,5,6,162.27,9,28,10.00,5.00,2,0.80,0,4,3,5,5,1,0.00,0.00,org.apache.commons.collections.bag.AbstractTestBag,119.22,0,0,0,1001.40,1,207,0.09,6,2,1,1,0
"TestTransformedBuffer",4,0.00,1.25,22,0.31,10071.01,4,0,6,4,5,151.79,9,25,10.00,4.00,2,0.50,0,1,3,4,2,1,0.00,0.00,junit.framework.TestCase,116.31,0,0,0,936.68,1,190,0.00,5,1,1,1,0
"TestTransformedCollection",10,0.39,1.10,39,0.44,10554.95,12,2,8,12,12,174.35,12,48,10.00,30.00,2,0.80,0,4,3,3,5,4,0.15,0.00,org.apache.commons.collections.collection.AbstractTestCollection,124.89,2,0,2,1327.39,1,302,0.39,11,7,9,1,1
"TestTransformedCollection$Noop",1,0.00,1.00,3,0.01,136.61,1,0,8,1,1,136.16,0,5,2.00,1.00,1,0.00,0,0,0,1,1,0,0.00,0.00,java.lang.Object,136.16,0,1,0,41.61,0,15,0.00,1,1,0,2,0
"TestTransformedCollection$StringToInteger",1,0.00,1.00,3,0.02,229.55,1,0,8,1,1,134.38,0,5,6.00,1.00,1,0.00,0,0,0,1,1,0,0.00,0.00,java.lang.Object,134.38,0,1,0,63.50,0,20,0.00,1,1,0,2,0
"TestTransformedList",8,0.00,1.25,63,0.91,50355.16,8,0,8,8,4,157.15,9,68,16.00,8.00,3,0.67,0,2,3,3,3,1,0.00,0.00,org.apache.commons.collections.list.AbstractTestList,107.36,0,0,0,2719.67,2,508,0.23,10,5,1,1,0
"TestTransformedMap",5,0.00,1.40,48,0.92,63253.72,5,0,6,5,4,144.79,9,50,32.00,5.00,3,0.80,0,4,3,3,5,1,0.00,0.00,org.apache.commons.collections.map.AbstractTestMap,101.73,0,0,0,2774.58,1,495,0.06,7,2,1,1,0
"TestTransformedSet",8,0.00,1.12,34,0.43,11625.32,8,0,7,8,4,172.18,9,41,10.00,8.00,2,0.83,0,5,3,3,6,1,0.00,0.00,org.apache.commons.collections.set.AbstractTestSet,122.40,0,0,0,1282.00,2,276,0.28,9,5,1,1,0
"TestTransformedSortedBag",5,0.00,1.20,22,0.29,7609.24,5,0,4,5,6,164.71,9,26,10.00,5.00,2,0.83,0,5,3,5,6,1,0.00,0.00,org.apache.commons.collections.bag.AbstractTestSortedBag,121.66,0,0,0,877.68,1,185,0.11,6,2,1,1,0
"TestTransformedSortedMap",5,0.00,1.80,52,0.97,73764.75,5,0,6,5,5,142.87,9,56,31.00,5.00,5,0.83,0,5,3,4,6,1,0.00,0.00,org.apache.commons.collections.map.AbstractTestSortedMap,99.82,0,0,0,2909.76,2,510,0.06,9,2,1,1,0
"TestTransformedSortedSet",6,0.00,1.17,28,0.38,10955.43,6,0,8,6,5,162.64,11,33,10.00,6.00,2,0.86,0,6,3,4,7,3,0.00,0.00,org.apache.commons.collections.set.AbstractTestSortedSet,120.09,0,0,0,1150.05,2,241,0.15,7,3,1,1,0
"TestTransformerUtils",21,0.08,2.29,225,3.55,184504.22,24,3,12,23,12,127.45,57,297,31.00,31.00,6,0.50,0,1,20,11,2,38,0.41,0.00,junit.framework.TestCase,101.00,2,0,2,10660.31,4,2171,0.00,48,1,1,1,1
"TestTreeBag",7,0.00,1.00,26,0.25,4404.22,7,0,4,7,5,153.93,19,39,8.00,7.00,1,0.80,0,4,3,4,5,12,0.00,0.00,org.apache.commons.collections.bag.AbstractTestBag,127.47,0,0,0,760.52,1,185,0.17,7,4,1,1,2
"TestTreeBag",6,0.00,1.00,24,0.25,4344.22,6,0,3,6,5,174.36,8,36,8.00,6.00,1,0.80,0,4,3,4,5,1,0.00,0.00,org.apache.commons.collections.bag.AbstractTestBag,125.79,0,0,0,736.52,1,177,0.09,6,3,1,1,2
"TestTreeBidiMap",9,0.00,1.00,19,0.11,1089.96,9,0,6,9,5,192.09,10,29,6.00,9.00,1,0.75,0,3,2,4,4,2,0.00,0.00,org.apache.commons.collections.bidimap.AbstractTestOrderedBidiMap,142.26,0,0,0,333.01,0,102,0.09,9,7,1,1,1
"TestTreeMap",6,0.60,1.00,19,0.17,2029.08,7,1,2,6,1,181.80,7,26,4.00,6.00,1,0.57,2,4,5,1,5,1,0.50,0.40,org.apache.commons.collections.map.AbstractTestMap,132.18,0,0,0,499.44,3,131,0.06,6,1,0,2,0
"TestTypedBag",9,0.25,1.44,52,0.61,17227.99,12,3,4,11,6,162.74,14,68,11.00,26.00,3,0.80,0,4,5,5,5,5,0.11,0.00,org.apache.commons.collections.bag.AbstractTestBag,116.41,2,0,2,1827.81,3,388,0.08,13,4,1,1,2
"TestTypedCollection",5,0.00,1.40,27,0.28,7495.82,5,0,3,5,3,161.40,9,41,7.00,5.00,2,0.67,0,2,3,1,3,3,0.00,0.00,org.apache.commons.collections.BulkTest,118.35,0,0,0,827.95,2,181,0.00,7,2,2,2,1
"TestTypedSortedBag",8,0.11,1.25,38,0.39,6612.45,12,4,5,10,6,170.71,11,49,9.00,20.00,3,0.83,0,5,4,5,6,2,0.16,0.00,org.apache.commons.collections.bag.AbstractTestSortedBag,122.50,2,0,2,1181.87,3,269,0.10,10,4,1,1,1
"TestTypedSortedSet",9,0.88,1.22,37,0.40,6626.91,10,1,6,11,4,172.79,13,53,21.00,19.00,2,0.86,0,6,4,3,7,4,0.22,0.00,org.apache.commons.collections.set.AbstractTestSortedSet,125.24,2,0,2,1199.63,3,280,0.14,11,5,1,1,3
"TestUnboundedFifoBuffer",11,0.00,1.36,47,0.36,5754.33,11,0,5,11,4,120.74,47,62,9.00,25.00,2,0.80,0,4,5,3,5,14,0.00,0.00,org.apache.commons.collections.collection.AbstractTestCollection,125.75,0,0,0,1076.98,6,263,0.39,15,6,1,1,2
"TestUnboundedFifoBuffer",11,0.00,1.36,47,0.36,5754.33,11,0,6,11,4,120.74,47,62,9.00,11.00,2,0.50,0,1,5,3,2,14,0.00,0.00,org.apache.commons.collections.AbstractTestCollection,125.75,0,0,0,1076.98,6,263,0.00,15,6,1,1,2
"TestUniqueFilterIterator",6,0.30,1.33,38,0.37,10309.25,8,2,6,6,3,160.25,10,48,8.00,14.00,3,0.80,0,4,3,2,5,1,0.25,0.00,org.apache.commons.collections.iterators.AbstractTestIterator,115.32,0,0,0,1105.63,2,248,0.23,8,3,1,1,1
"TestUnmodifiableBidiMap",11,0.00,1.09,31,0.23,4095.35,11,0,6,11,6,183.58,10,41,8.00,20.00,2,0.67,0,2,2,5,3,2,0.00,0.00,org.apache.commons.collections.bidimap.AbstractTestBidiMap,133.72,0,0,0,675.69,1,179,0.15,12,9,1,1,1
"TestUnmodifiableCollection",9,0.00,1.00,25,0.20,2829.02,9,0,6,9,3,183.89,11,35,8.00,9.00,1,0.80,0,4,2,2,5,2,0.00,0.00,org.apache.commons.collections.collection.AbstractTestCollection,134.55,0,0,0,603.01,1,160,0.40,9,7,1,1,0
"TestUnmodifiableIterator",7,0.42,1.14,23,0.21,3102.77,9,2,8,9,4,180.34,8,32,7.00,13.00,2,0.80,0,4,3,3,5,2,0.14,0.00,org.apache.commons.collections.iterators.AbstractTestIterator,130.62,2,0,2,615.16,3,154,0.33,8,4,1,1,2
"TestUnmodifiableList",12,0.32,1.92,68,0.59,19690.10,14,2,6,12,3,151.07,28,103,13.00,36.00,11,0.67,0,2,6,2,3,15,0.21,0.00,org.apache.commons.collections.list.AbstractTestList,117.14,0,0,0,1773.44,2,416,0.16,23,6,1,1,3
"TestUnmodifiableListIterator",9,0.44,1.11,27,0.22,3222.77,11,2,8,11,4,182.62,8,38,7.00,19.00,2,0.83,0,5,3,3,6,2,0.11,0.00,org.apache.commons.collections.iterators.AbstractTestListIterator,132.83,2,0,2,663.16,3,170,0.48,10,6,1,1,2
"TestUnmodifiableMap",10,0.00,1.10,29,0.22,3004.54,10,0,5,10,4,183.85,11,41,7.00,10.00,2,0.67,0,2,4,3,3,3,0.00,0.00,org.apache.commons.collections.map.AbstractTestIterableMap,133.99,0,0,0,654.86,4,175,0.00,11,6,1,1,2
"TestUnmodifiableMapEntry",9,0.00,1.11,36,0.37,8379.17,9,0,5,9,6,140.93,29,47,9.00,19.00,2,0.67,0,2,6,5,3,11,0.00,0.00,org.apache.commons.collections.keyvalue.AbstractTestMapEntry,124.91,0,0,0,1100.15,3,265,0.63,10,3,1,1,1
"TestUnmodifiableMapIterator",10,0.00,1.10,35,0.29,4829.99,10,0,8,10,7,178.61,8,47,8.00,10.00,2,0.83,0,5,3,6,6,2,0.00,0.00,org.apache.commons.collections.iterators.AbstractTestMapIterator,129.32,0,0,0,881.44,3,221,0.55,11,7,1,1,3
"TestUnmodifiableOrderedBidiMap",13,0.00,1.08,35,0.24,4067.17,13,0,7,13,7,184.11,10,47,8.00,24.00,2,0.75,0,3,2,6,4,2,0.00,0.00,org.apache.commons.collections.bidimap.AbstractTestOrderedBidiMap,135.06,0,0,0,726.52,1,195,0.16,14,11,1,1,1
"TestUnmodifiableOrderedMap",10,0.00,1.10,29,0.23,3219.22,10,0,6,10,6,183.61,11,41,8.00,10.00,2,0.75,0,3,4,5,4,3,0.00,0.00,org.apache.commons.collections.map.AbstractTestOrderedMap,133.75,0,0,0,703.10,4,185,0.00,11,6,1,1,2
"TestUnmodifiableOrderedMapIterator",10,0.00,1.10,35,0.31,5009.85,10,0,10,10,8,178.49,8,49,9.00,10.00,2,0.86,0,6,3,7,7,2,0.00,0.00,org.apache.commons.collections.iterators.AbstractTestOrderedMapIterator,129.19,0,0,0,921.25,5,229,0.59,11,7,1,1,1
"TestUnmodifiableSet",7,0.00,1.00,18,0.15,2021.56,7,0,5,7,4,183.80,10,26,7.00,7.00,1,0.83,0,5,2,3,6,2,0.00,0.00,org.apache.commons.collections.set.AbstractTestSet,136.09,0,0,0,448.48,1,120,0.28,7,5,1,1,0
"TestUnmodifiableSortedBidiMap",13,0.00,1.08,35,0.24,4067.17,13,0,7,13,7,184.11,10,47,8.00,24.00,2,0.80,0,4,2,6,5,2,0.00,0.00,org.apache.commons.collections.bidimap.AbstractTestSortedBidiMap,135.06,0,0,0,726.52,1,195,0.36,14,11,1,1,1
"TestUnmodifiableSortedMap",10,0.00,1.10,29,0.22,2994.31,10,0,6,10,4,183.86,11,41,7.00,10.00,2,0.83,0,5,4,3,6,3,0.00,0.00,org.apache.commons.collections.map.AbstractTestSortedMap,134.00,0,0,0,668.32,4,177,0.29,11,6,1,1,2
"TestUnmodifiableSortedSet",11,0.30,1.55,53,0.47,9283.30,13,2,7,11,4,160.46,23,77,14.00,31.00,7,0.86,0,6,6,3,7,10,0.23,0.00,org.apache.commons.collections.set.AbstractTestSortedSet,122.13,0,0,0,1410.62,3,339,0.28,17,5,1,1,3
"TiedMapEntry",7,0.08,1.43,28,0.32,10530.37,9,2,2,7,2,74.17,58,42,23.00,3.00,3,0.00,0,0,1,1,1,10,0.43,0.00,java.lang.Object,123.19,0,1,0,948.00,0,224,0.00,10,6,1,1,2
"TransformIterator",11,0.25,1.09,30,0.17,2325.91,13,2,2,11,1,97.93,72,43,3.00,37.00,2,0.00,1,0,6,1,1,15,0.27,1.00,java.lang.Object,136.19,0,1,0,516.21,0,154,0.00,12,5,0,1,1
"TransformIterator",3,0.00,1.00,7,0.05,304.01,3,0,1,3,3,91.47,26,12,0.00,3.00,1,0.50,0,1,3,2,2,4,0.00,0.00,org.apache.commons.collections.iterators.TransformIterator,141.25,0,0,0,135.66,0,44,0.14,3,0,1,1,0
"TransformedBag",7,0.00,1.00,17,0.15,2024.20,7,0,5,7,9,106.59,41,26,6.00,17.00,1,0.50,1,2,1,4,3,7,0.00,0.33,org.apache.commons.collections.collection.TransformedCollection,137.01,0,1,0,447.63,1,125,0.00,7,6,5,1,1
"TransformedBuffer",5,0.00,1.00,11,0.08,873.00,5,0,3,5,6,92.24,40,17,5.00,8.00,1,0.67,0,2,1,3,3,6,0.00,0.00,org.apache.commons.collections.collection.TransformedCollection,140.34,0,1,0,227.68,0,70,0.00,5,4,3,1,1
"TransformedCollection",6,1.00,1.33,25,0.21,3974.11,7,1,5,6,6,75.58,52,31,6.00,10.00,2,0.12,6,1,1,2,2,7,0.17,3.00,org.apache.commons.collections.collection.AbstractCollectionDecorator,125.36,0,0,0,628.19,1,158,0.00,8,5,4,1,1
"TransformedList",13,0.00,1.00,31,0.28,4141.18,13,0,6,13,6,154.41,41,45,8.00,35.00,1,0.67,0,2,2,3,3,7,0.00,0.00,org.apache.commons.collections.collection.TransformedCollection,136.98,0,1,0,838.85,1,232,0.00,13,11,3,1,2
"TransformedList$TransformedListIterator",3,0.00,1.00,9,0.06,764.14,3,0,6,3,1,184.03,3,13,3.00,1.00,1,0.50,0,1,3,1,2,1,0.00,0.00,org.apache.commons.collections.iterators.AbstractListIteratorDecorator,134.03,0,0,0,174.23,1,52,0.00,3,0,0,1,0
"TransformedMap",8,0.36,1.50,37,0.34,6885.57,10,2,9,8,8,75.13,63,47,8.00,22.00,2,0.33,1,1,2,5,2,8,0.19,0.50,org.apache.commons.collections.map.AbstractMapDecorator,122.73,0,0,0,1013.00,1,250,0.08,12,6,3,1,3
"TransformedMap$TransformedMapEntry",2,1.00,1.50,9,0.07,1279.58,3,1,9,2,2,164.08,4,13,4.00,2.00,2,0.50,0,1,1,2,2,1,0.50,0.00,org.apache.commons.collections.keyvalue.AbstractMapEntryDecorator,124.19,0,0,0,207.80,0,55,0.00,3,1,0,1,0
"TransformedMap$TransformedMapEntrySet",4,0.33,2.25,31,0.34,16432.23,5,1,9,4,2,144.33,9,35,10.00,0.00,5,0.50,0,1,1,2,2,6,0.75,0.00,org.apache.commons.collections.collection.AbstractCollectionDecorator,108.85,0,1,0,1024.27,0,219,0.18,9,3,0,1,0
"TransformedMap$TransformedMapEntrySetIterator",2,1.00,1.00,8,0.06,938.94,3,1,9,2,2,167.16,4,11,11.00,2.00,1,0.50,0,1,1,2,2,1,0.50,0.00,org.apache.commons.collections.iterators.AbstractIteratorDecorator,127.27,0,0,0,190.26,0,51,0.29,2,1,0,1,0
"TransformedSet",2,0.00,1.00,5,0.04,468.69,2,0,3,2,7,146.39,34,8,5.00,2.00,1,0.50,1,2,1,2,3,4,0.00,0.33,org.apache.commons.collections.collection.TransformedCollection,137.26,0,1,0,121.60,0,36,0.00,2,1,5,1,0
"TransformedSortedBag",6,0.00,1.00,13,0.09,1025.16,6,0,3,6,7,101.25,40,21,5.00,10.00,1,0.75,0,3,1,3,4,6,0.00,0.00,org.apache.commons.collections.bag.TransformedBag,140.66,0,1,0,265.72,0,82,0.00,6,5,4,1,1
"TransformedSortedMap",9,0.00,1.00,22,0.20,3138.65,9,0,3,9,4,124.06,42,33,8.00,25.00,1,0.67,0,2,1,2,3,6,0.00,0.00,org.apache.commons.collections.map.TransformedMap,136.27,0,1,0,612.26,0,166,0.00,9,8,2,1,1
"TransformedSortedSet",9,0.00,1.00,22,0.19,2912.90,9,0,3,9,5,126.29,41,32,8.00,25.00,1,0.75,0,3,1,2,4,7,0.00,0.00,org.apache.commons.collections.set.TransformedSet,136.52,0,1,0,568.08,0,157,0.00,9,8,3,1,1
"Transformer",1,0.00,1.00,2,0.01,100.06,1,0,0,1,52,93.79,9,3,0.00,1.00,1,0.00,0,0,0,0,1,1,0.00,0.00,,143.79,0,0,0,33.70,0,12,0.00,1,1,52,1,0
"TransformerClosure",3,0.25,1.33,12,0.08,1041.79,5,2,3,3,5,78.39,28,17,4.00,1.00,2,0.00,0,0,2,3,1,4,0.33,0.00,java.lang.Object,128.23,0,1,0,244.21,0,65,0.00,4,1,2,1,0
"TransformerPredicate",3,0.25,1.67,15,0.16,3820.95,5,2,4,3,5,73.47,23,23,30.00,1.00,2,0.00,0,0,1,3,1,4,0.33,0.00,java.lang.Object,120.09,0,1,0,470.94,0,107,0.00,5,2,2,2,0
"TransformerUtils",23,0.00,1.09,64,0.68,18579.42,23,0,16,23,25,86.44,250,87,16.00,23.00,3,0.00,0,0,1,18,1,24,0.00,0.00,java.lang.Object,131.28,0,0,0,2045.89,0,484,0.00,25,22,8,1,1
"TransformingComparator",3,0.25,1.00,12,0.11,1829.07,5,2,2,3,3,76.38,27,20,6.00,4.00,1,0.00,0,0,2,2,1,4,0.33,0.00,java.lang.Object,126.38,0,1,0,315.85,1,84,0.00,3,1,1,1,0
"TreeBag",8,1.00,1.00,23,0.19,2310.69,9,1,9,8,7,110.55,43,33,7.00,8.00,1,0.50,0,1,5,2,2,8,0.00,0.00,org.apache.commons.collections.bag.AbstractMapBag,134.28,0,1,0,572.87,5,156,0.00,8,3,5,1,1
"TreeBag",6,0.00,1.00,14,0.09,824.93,6,0,4,6,4,134.05,26,21,6.00,6.00,1,0.50,0,1,3,2,2,4,0.00,0.00,org.apache.commons.collections.DefaultMapBag,140.21,0,1,0,283.52,3,87,0.00,6,3,2,1,0
"TreeBidiMap",65,0.01,2.51,492,6.28,574638.53,80,15,15,67,15,56.59,577,683,21.00,1527.00,15,0.00,0,0,21,8,1,119,0.06,0.00,java.lang.Object,106.56,2,1,2,18840.67,0,3892,0.00,163,44,7,1,43
"TreeBidiMap$EntryView",3,0.00,2.00,22,0.30,8276.43,4,1,15,3,1,118.06,11,29,21.00,0.00,3,0.50,0,1,1,1,2,4,1.00,0.00,org.apache.commons.collections.bidimap.View,111.17,0,0,0,905.36,0,187,0.00,6,2,0,1,0
"TreeBidiMap$Inverse",26,0.01,1.31,79,0.72,11964.73,30,4,15,26,6,160.58,4,114,13.00,0.00,2,0.00,0,0,3,6,1,2,0.26,0.00,java.lang.Object,131.73,0,1,0,2156.36,1,544,0.00,34,23,0,1,2
"TreeBidiMap$Node",19,0.05,1.16,62,0.60,12544.68,26,7,15,19,1,94.08,119,87,12.00,145.00,3,0.00,0,0,8,1,1,24,0.19,0.00,java.lang.Object,129.37,0,1,0,1787.03,0,441,0.00,22,11,0,1,0
"TreeBidiMap$View",6,0.20,1.00,20,0.16,2199.56,9,3,15,6,1,173.62,11,27,5.00,0.00,1,0.50,0,1,2,1,2,4,0.50,0.00,java.util.AbstractSet,131.07,0,0,0,474.56,1,127,0.00,6,4,0,1,0
"TreeBidiMap$ViewIterator",7,0.45,2.29,63,0.53,14180.98,14,7,15,7,3,154.98,11,81,7.00,0.00,4,0.00,0,0,2,3,1,4,0.53,0.00,java.lang.Object,108.84,0,1,0,1583.21,1,347,0.00,16,5,0,1,1
"TreeBidiMap$ViewMapIterator",4,0.67,1.50,15,0.12,1738.49,5,1,15,4,2,159.19,10,22,5.00,4.00,2,0.50,0,1,1,2,2,4,0.50,0.00,org.apache.commons.collections.bidimap.ViewIterator,128.47,0,1,0,365.66,1,93,0.00,6,3,0,1,0
"TruePredicate",2,2.00,1.00,7,0.04,361.88,4,2,2,3,3,84.59,16,10,1.00,2.00,1,0.00,0,0,1,1,1,3,0.00,0.00,java.lang.Object,132.70,1,1,1,114.22,0,34,0.00,2,1,2,2,0
"TypedBag",2,0.00,1.00,4,0.03,475.00,2,0,2,2,5,120.69,28,7,7.00,2.00,1,0.00,0,0,1,3,1,3,0.00,0.00,java.lang.Object,140.83,0,0,0,94.00,0,27,0.00,2,1,2,1,0
"TypedBuffer",2,0.00,1.00,4,0.03,475.00,2,0,2,2,4,120.69,28,7,7.00,2.00,1,0.00,0,0,1,3,1,3,0.00,0.00,java.lang.Object,140.83,0,0,0,94.00,0,27,0.00,2,1,1,1,0
"TypedCollection",2,0.00,1.00,4,0.03,475.00,2,0,2,2,2,115.97,27,7,7.00,2.00,1,0.00,0,0,1,2,1,3,0.00,0.00,java.lang.Object,140.83,0,0,0,94.00,0,27,0.00,2,1,0,1,0
"TypedList",2,0.00,1.00,4,0.03,475.00,2,0,2,2,3,120.69,28,7,7.00,2.00,1,0.00,0,0,1,2,1,3,0.00,0.00,java.lang.Object,140.83,0,0,0,94.00,0,27,0.00,2,1,1,1,0
"TypedMap",2,0.00,1.00,4,0.04,826.86,2,0,2,2,2,123.65,29,11,9.00,2.00,1,0.00,0,0,1,2,1,3,0.00,0.00,java.lang.Object,138.94,0,0,0,124.45,0,34,0.00,2,1,0,1,0
"TypedSet",2,0.00,1.00,4,0.03,475.00,2,0,2,2,3,120.69,28,7,7.00,2.00,1,0.00,0,0,1,2,1,3,0.00,0.00,java.lang.Object,140.83,0,0,0,94.00,0,27,0.00,2,1,1,1,0
"TypedSortedBag",2,0.00,1.00,4,0.03,475.00,2,0,2,2,5,120.69,28,7,7.00,2.00,1,0.00,0,0,1,3,1,3,0.00,0.00,java.lang.Object,140.83,0,0,0,94.00,0,27,0.00,2,1,2,1,0
"TypedSortedMap",2,0.00,1.00,4,0.04,826.86,2,0,2,2,2,123.65,29,11,9.00,2.00,1,0.00,0,0,1,2,1,3,0.00,0.00,java.lang.Object,138.94,0,0,0,124.45,0,34,0.00,2,1,0,1,0
"TypedSortedSet",2,0.00,1.00,4,0.03,475.00,2,0,2,2,4,120.69,28,7,7.00,2.00,1,0.00,0,0,1,2,1,3,0.00,0.00,java.lang.Object,140.83,0,0,0,94.00,0,27,0.00,2,1,2,1,0
"UnboundedFifoBuffer",10,0.19,2.80,70,0.89,58003.80,13,3,5,10,4,59.20,91,91,16.00,0.00,6,0.50,0,1,2,2,2,13,0.50,0.00,java.util.AbstractCollection,109.20,0,1,0,2662.58,1,544,0.00,28,8,2,1,2
"UnboundedFifoBuffer",10,0.19,2.80,70,0.88,57683.66,13,3,3,10,4,59.34,93,91,16.00,0.00,6,0.50,0,1,2,2,2,13,0.50,0.00,java.util.AbstractCollection,109.21,0,1,0,2651.53,1,542,0.00,28,8,2,1,2
"UnboundedFifoBuffer$Iterator",3,0.50,2.67,29,0.26,15455.86,5,2,5,3,1,152.31,2,39,3.00,0.00,5,0.00,0,0,1,1,1,2,0.83,0.00,java.lang.Object,104.40,0,0,0,766.60,2,162,0.00,8,2,0,1,2
"UnboundedFifoBuffer$Iterator",3,0.50,2.67,27,0.25,15293.72,5,2,3,3,1,153.51,2,37,3.00,0.00,5,0.00,0,0,1,1,1,2,0.83,0.00,java.lang.Object,105.60,0,0,0,757.18,2,160,0.00,8,2,0,1,2
"UniqueFilterIterator",1,0.00,1.00,3,0.02,149.26,1,0,2,1,3,135.38,16,5,0.00,1.00,1,0.50,0,1,1,2,2,3,0.00,0.00,org.apache.commons.collections.iterators.FilterIterator,135.85,0,0,0,56.43,0,18,0.00,1,0,1,1,0
"UniqueFilterIterator$UniquePredicate",1,0.00,1.00,4,0.03,312.69,2,1,3,2,1,128.66,0,6,2.00,0.00,1,0.00,0,0,0,1,1,0,1.00,0.00,java.lang.Object,128.66,1,1,1,86.73,0,25,0.00,1,1,0,2,0
"UniquePredicate",3,0.50,1.00,9,0.06,591.75,5,2,4,4,3,86.79,24,13,3.00,4.00,1,0.00,0,0,1,1,1,4,0.17,0.00,java.lang.Object,134.90,1,1,1,176.83,0,50,0.00,3,2,2,2,0
"Unmodifiable",0,0.00,0.00,1,0.00,1.00,0,0,0,0,27,171.00,1,2,0.00,0.00,0,0.00,0,0,0,0,1,1,0.00,0.00,,171.00,0,0,0,2.00,0,2,0.00,0,0,27,1,0
"UnmodifiableBag",12,0.00,1.08,28,0.20,2443.44,12,0,7,12,7,180.09,23,43,8.00,12.00,2,0.67,0,2,2,5,3,6,0.00,0.00,org.apache.commons.collections.bag.AbstractBagDecorator,138.84,0,1,0,609.02,2,174,0.25,13,10,2,2,0
"UnmodifiableBidiMap",12,1.00,1.17,35,0.26,4233.54,13,1,10,12,10,173.21,24,51,9.00,22.00,2,0.67,0,2,3,8,3,6,0.08,0.00,org.apache.commons.collections.bidimap.AbstractBidiMapDecorator,133.33,0,1,0,772.39,4,214,0.51,14,9,2,2,0
